itemid,mean,dev_std,min,max,sparse
152,0, 0, 0, 0, 1
153,0, 0, 0, 0, 1
154,0, 0, 0, 0, 1
155,0, 0, 0, 0, 1
156,0, 0, 0, 0, 1
157,0, 0, 0, 0, 1
158,0, 0, 0, 0, 1
159,0, 0, 0, 0, 1
160,0, 0, 0, 0, 1
161,0, 0, 0, 0, 1
162,0, 0, 0, 0, 1
163,0, 0, 0, 0, 1
164,0, 0, 0, 0, 1
165,0, 0, 0, 0, 1
166,0, 0, 0, 0, 1
167,0, 0, 0, 0, 1
168,0, 0, 0, 0, 1
169,0, 0, 0, 0, 1
170,0, 0, 0, 0, 1
171,0, 0, 0, 0, 1
172,0, 0, 0, 0, 1
173,0, 0, 0, 0, 1
174,0, 0, 0, 0, 1
175,0, 0, 0, 0, 1
176,0, 0, 0, 0, 1
177,0, 0, 0, 0, 1
178,0, 0, 0, 0, 1
179,0, 0, 0, 0, 1
180,0, 0, 0, 0, 1
181,8.10456e-05, 5.5435496e-05, 9.92483e-06, 0.00014517202, 0.9998546159437849
182,0, 0, 0, 0, 1
183,0, 0, 0, 0, 1
184,0, 0, 0, 0, 1
185,0, 0, 0, 0, 1
186,0, 0, 0, 0, 1
187,0, 0, 0, 0, 1
188,0, 0, 0, 0, 1
189,0, 0, 0, 0, 1
190,0, 0, 0, 0, 1
191,0, 0, 0, 0, 1
192,0, 0, 0, 0, 1
193,0, 0, 0, 0, 1
194,0, 0, 0, 0, 1
195,0, 0, 0, 0, 1
196,0, 0, 0, 0, 1
197,0, 0, 0, 0, 1
198,0, 0, 0, 0, 1
199,0, 0, 0, 0, 1
200,0, 0, 0, 0, 1
201,0, 0, 0, 0, 1
202,0, 0, 0, 0, 1
203,0, 0, 0, 0, 1
204,0, 0, 0, 0, 1
205,0, 0, 0, 0, 1
206,0, 0, 0, 0, 1
207,0, 0, 0, 0, 1
208,0, 0, 0, 0, 1
209,0, 0, 0, 0, 1
210,0, 0, 0, 0, 1
211,0, 0, 0, 0, 1
212,0, 0, 0, 0, 1
213,0, 0, 0, 0, 1
214,0, 0, 0, 0, 1
215,0, 0, 0, 0, 1
216,0.00014820775, 0.0, 0.00014820775, 0.00014820775, 0.9999515386479283
217,0, 0, 0, 0, 1
218,0, 0, 0, 0, 1
219,0, 0, 0, 0, 1
220,0, 0, 0, 0, 1
221,0, 0, 0, 0, 1
222,0, 0, 0, 0, 1
223,0, 0, 0, 0, 1
224,0, 0, 0, 0, 1
225,0, 0, 0, 0, 1
226,0, 0, 0, 0, 1
227,0, 0, 0, 0, 1
228,0, 0, 0, 0, 1
229,0.000362305, 0.0, 0.000362305, 0.000362305, 0.9999515386479283
230,0, 0, 0, 0, 1
231,0, 0, 0, 0, 1
232,0, 0, 0, 0, 1
233,0, 0, 0, 0, 1
234,0, 0, 0, 0, 1
235,0, 0, 0, 0, 1
236,0, 0, 0, 0, 1
237,0, 0, 0, 0, 1
238,0, 0, 0, 0, 1
239,0, 0, 0, 0, 1
240,0, 0, 0, 0, 1
241,0, 0, 0, 0, 1
242,0, 0, 0, 0, 1
243,0, 0, 0, 0, 1
244,0, 0, 0, 0, 1
245,0, 0, 0, 0, 1
246,0, 0, 0, 0, 1
247,0, 0, 0, 0, 1
248,0, 0, 0, 0, 1
249,0, 0, 0, 0, 1
250,0, 0, 0, 0, 1
251,0, 0, 0, 0, 1
252,0, 0, 0, 0, 1
253,0, 0, 0, 0, 1
254,0, 0, 0, 0, 1
255,0, 0, 0, 0, 1
256,0, 0, 0, 0, 1
257,0, 0, 0, 0, 1
258,0, 0, 0, 0, 1
259,0, 0, 0, 0, 1
260,0, 0, 0, 0, 1
261,0, 0, 0, 0, 1
262,0, 0, 0, 0, 1
263,0, 0, 0, 0, 1
264,0, 0, 0, 0, 1
265,0, 0, 0, 0, 1
266,0, 0, 0, 0, 1
267,0, 0, 0, 0, 1
268,0, 0, 0, 0, 1
269,0, 0, 0, 0, 1
270,0, 0, 0, 0, 1
271,0, 0, 0, 0, 1
272,0, 0, 0, 0, 1
273,0, 0, 0, 0, 1
274,0, 0, 0, 0, 1
275,0, 0, 0, 0, 1
276,0, 0, 0, 0, 1
277,5.0212348e-05, 0.0, 5.0212348e-05, 5.0212348e-05, 0.9999515386479283
278,0, 0, 0, 0, 1
279,0, 0, 0, 0, 1
280,3.9931292e-05, 9.729253e-06, 3.020204e-05, 4.9660546e-05, 0.9999030772958566
281,0, 0, 0, 0, 1
282,0, 0, 0, 0, 1
283,0, 0, 0, 0, 1
284,0, 0, 0, 0, 1
285,0, 0, 0, 0, 1
286,0, 0, 0, 0, 1
287,0, 0, 0, 0, 1
288,0, 0, 0, 0, 1
289,0, 0, 0, 0, 1
290,0, 0, 0, 0, 1
291,0, 0, 0, 0, 1
292,0, 0, 0, 0, 1
293,0, 0, 0, 0, 1
294,0, 0, 0, 0, 1
295,0, 0, 0, 0, 1
296,0, 0, 0, 0, 1
297,0, 0, 0, 0, 1
298,0, 0, 0, 0, 1
299,0, 0, 0, 0, 1
300,0, 0, 0, 0, 1
301,0, 0, 0, 0, 1
302,0, 0, 0, 0, 1
303,0, 0, 0, 0, 1
304,0, 0, 0, 0, 1
305,0, 0, 0, 0, 1
306,0, 0, 0, 0, 1
307,0, 0, 0, 0, 1
308,4.018611e-05, 2.9431923e-05, 1.0754188e-05, 6.9618036e-05, 0.9999030772958566
309,0, 0, 0, 0, 1
310,0, 0, 0, 0, 1
311,0, 0, 0, 0, 1
312,0, 0, 0, 0, 1
313,0, 0, 0, 0, 1
314,0, 0, 0, 0, 1
315,0, 0, 0, 0, 1
316,0.00014732342, 2.714456e-05, 0.00012713573, 0.00018569417, 0.9998546159437849
317,0, 0, 0, 0, 1
318,1.0857652e-05, 0.0, 1.0857652e-05, 1.0857652e-05, 0.9999515386479283
319,0, 0, 0, 0, 1
320,0, 0, 0, 0, 1
321,0, 0, 0, 0, 1
322,0, 0, 0, 0, 1
323,0, 0, 0, 0, 1
324,0, 0, 0, 0, 1
325,0, 0, 0, 0, 1
326,0, 0, 0, 0, 1
327,0, 0, 0, 0, 1
328,0, 0, 0, 0, 1
329,0, 0, 0, 0, 1
330,0, 0, 0, 0, 1
331,0, 0, 0, 0, 1
332,0, 0, 0, 0, 1
333,0, 0, 0, 0, 1
334,0, 0, 0, 0, 1
335,0, 0, 0, 0, 1
336,0, 0, 0, 0, 1
337,0, 0, 0, 0, 1
338,0, 0, 0, 0, 1
339,0, 0, 0, 0, 1
340,0, 0, 0, 0, 1
341,0, 0, 0, 0, 1
342,0, 0, 0, 0, 1
343,0, 0, 0, 0, 1
344,0.00030650693, 0.0, 0.00030650693, 0.00030650693, 0.9999515386479283
345,0, 0, 0, 0, 1
346,0, 0, 0, 0, 1
347,0, 0, 0, 0, 1
348,0, 0, 0, 0, 1
349,0, 0, 0, 0, 1
350,0, 0, 0, 0, 1
351,0, 0, 0, 0, 1
352,0, 0, 0, 0, 1
353,0, 0, 0, 0, 1
354,0, 0, 0, 0, 1
355,0, 0, 0, 0, 1
356,0, 0, 0, 0, 1
357,0, 0, 0, 0, 1
358,5.0209448e-05, 1.9626108e-05, 3.0583342e-05, 6.983556e-05, 0.9999030772958566
359,0, 0, 0, 0, 1
360,0.0010146796, 0.0010703529, 2.4638082e-05, 0.0040003103, 0.9967530894111946
361,0, 0, 0, 0, 1
362,0.00054040144, 0.0003324642, 4.802506e-05, 0.001034236, 0.9997576932396414
363,0, 0, 0, 0, 1
364,0, 0, 0, 0, 1
365,0, 0, 0, 0, 1
366,0, 0, 0, 0, 1
367,0, 0, 0, 0, 1
368,0, 0, 0, 0, 1
369,0, 0, 0, 0, 1
370,0, 0, 0, 0, 1
371,0, 0, 0, 0, 1
372,0, 0, 0, 0, 1
373,0, 0, 0, 0, 1
374,0, 0, 0, 0, 1
375,0, 0, 0, 0, 1
376,0, 0, 0, 0, 1
377,0, 0, 0, 0, 1
378,0, 0, 0, 0, 1
379,0, 0, 0, 0, 1
380,0, 0, 0, 0, 1
381,1.0886456e-05, 0.0, 1.0886456e-05, 1.0886456e-05, 0.9999515386479283
382,0, 0, 0, 0, 1
383,0, 0, 0, 0, 1
384,0, 0, 0, 0, 1
385,0, 0, 0, 0, 1
386,0, 0, 0, 0, 1
387,3.0502903e-05, 0.0, 3.0502903e-05, 3.0502903e-05, 0.9999515386479283
388,0, 0, 0, 0, 1
389,0, 0, 0, 0, 1
390,0, 0, 0, 0, 1
391,0, 0, 0, 0, 1
392,0, 0, 0, 0, 1
393,0, 0, 0, 0, 1
394,0.00012510641, 9.270489e-05, 2.960141e-05, 0.00030557436, 0.9997092318875697
395,0, 0, 0, 0, 1
396,0, 0, 0, 0, 1
397,0, 0, 0, 0, 1
398,0, 0, 0, 0, 1
399,0, 0, 0, 0, 1
400,0, 0, 0, 0, 1
401,0, 0, 0, 0, 1
402,0, 0, 0, 0, 1
403,0, 0, 0, 0, 1
404,0, 0, 0, 0, 1
405,0.00016599499, 0.00016597334, 7.625199e-06, 0.0005331206, 0.9993215410709959
406,0, 0, 0, 0, 1
407,0, 0, 0, 0, 1
408,0, 0, 0, 0, 1
409,0, 0, 0, 0, 1
410,0, 0, 0, 0, 1
411,0.000494526, 0.0006017876, 2.091243e-05, 0.0032657573, 0.9978677005088442
412,0, 0, 0, 0, 1
413,0, 0, 0, 0, 1
414,5.0306306e-05, 0.0, 5.0306306e-05, 5.0306306e-05, 0.9999515386479283
415,0, 0, 0, 0, 1
416,0, 0, 0, 0, 1
417,0, 0, 0, 0, 1
418,0, 0, 0, 0, 1
419,0, 0, 0, 0, 1
420,0, 0, 0, 0, 1
421,0, 0, 0, 0, 1
422,0, 0, 0, 0, 1
423,0, 0, 0, 0, 1
424,0, 0, 0, 0, 1
425,0, 0, 0, 0, 1
426,0, 0, 0, 0, 1
427,0, 0, 0, 0, 1
428,0, 0, 0, 0, 1
429,0, 0, 0, 0, 1
430,0, 0, 0, 0, 1
431,0, 0, 0, 0, 1
432,0, 0, 0, 0, 1
433,0, 0, 0, 0, 1
434,0, 0, 0, 0, 1
435,0, 0, 0, 0, 1
436,6.951319e-05, 0.0, 6.951319e-05, 6.951319e-05, 0.9999515386479283
437,0, 0, 0, 0, 1
438,0.00030688188, 0.0, 0.00030688188, 0.00030688188, 0.9999515386479283
439,0, 0, 0, 0, 1
440,0, 0, 0, 0, 1
441,0, 0, 0, 0, 1
442,0, 0, 0, 0, 1
443,0, 0, 0, 0, 1
444,0, 0, 0, 0, 1
445,0, 0, 0, 0, 1
446,0, 0, 0, 0, 1
447,0, 0, 0, 0, 1
448,0, 0, 0, 0, 1
449,0, 0, 0, 0, 1
450,0, 0, 0, 0, 1
451,0, 0, 0, 0, 1
452,0, 0, 0, 0, 1
453,0, 0, 0, 0, 1
454,0, 0, 0, 0, 1
455,0, 0, 0, 0, 1
456,0.00035369155, 0.00018507223, 0.00018751156, 0.0006586558, 0.9998061545917131
457,0.0003024952, 0.0, 0.0003024952, 0.0003024952, 0.9999515386479283
458,0, 0, 0, 0, 1
459,0, 0, 0, 0, 1
460,0, 0, 0, 0, 1
461,0, 0, 0, 0, 1
462,0, 0, 0, 0, 1
463,0, 0, 0, 0, 1
464,0, 0, 0, 0, 1
465,0, 0, 0, 0, 1
466,0, 0, 0, 0, 1
467,0, 0, 0, 0, 1
468,0, 0, 0, 0, 1
469,0, 0, 0, 0, 1
470,0, 0, 0, 0, 1
471,0, 0, 0, 0, 1
472,0, 0, 0, 0, 1
473,0, 0, 0, 0, 1
474,0, 0, 0, 0, 1
475,0, 0, 0, 0, 1
476,0, 0, 0, 0, 1
477,0, 0, 0, 0, 1
478,0, 0, 0, 0, 1
479,0, 0, 0, 0, 1
480,0, 0, 0, 0, 1
481,0, 0, 0, 0, 1
482,0, 0, 0, 0, 1
483,0, 0, 0, 0, 1
484,0, 0, 0, 0, 1
485,0, 0, 0, 0, 1
486,0, 0, 0, 0, 1
487,0, 0, 0, 0, 1
488,0, 0, 0, 0, 1
489,0, 0, 0, 0, 1
490,0, 0, 0, 0, 1
491,0, 0, 0, 0, 1
492,0, 0, 0, 0, 1
493,0, 0, 0, 0, 1
494,0, 0, 0, 0, 1
495,0, 0, 0, 0, 1
496,0, 0, 0, 0, 1
497,0, 0, 0, 0, 1
498,0, 0, 0, 0, 1
499,0, 0, 0, 0, 1
500,0, 0, 0, 0, 1
501,0, 0, 0, 0, 1
502,0, 0, 0, 0, 1
503,0, 0, 0, 0, 1
504,0, 0, 0, 0, 1
505,0, 0, 0, 0, 1
506,0, 0, 0, 0, 1
507,0, 0, 0, 0, 1
508,0.0005824703, 0.0007055816, 4.7396617e-05, 0.0023679521, 0.9996123091834263
509,0, 0, 0, 0, 1
510,0, 0, 0, 0, 1
511,0, 0, 0, 0, 1
512,0, 0, 0, 0, 1
513,0, 0, 0, 0, 1
514,0, 0, 0, 0, 1
515,0, 0, 0, 0, 1
516,0, 0, 0, 0, 1
517,0, 0, 0, 0, 1
518,0, 0, 0, 0, 1
519,0, 0, 0, 0, 1
520,6.0050115e-05, 9.642681e-06, 5.0407434e-05, 6.96928e-05, 0.9999030772958566
521,0, 0, 0, 0, 1
522,0, 0, 0, 0, 1
523,0, 0, 0, 0, 1
524,0, 0, 0, 0, 1
525,0, 0, 0, 0, 1
526,0, 0, 0, 0, 1
527,0, 0, 0, 0, 1
528,0, 0, 0, 0, 1
529,0, 0, 0, 0, 1
530,0, 0, 0, 0, 1
531,0, 0, 0, 0, 1
532,0, 0, 0, 0, 1
533,0, 0, 0, 0, 1
534,0, 0, 0, 0, 1
535,0, 0, 0, 0, 1
536,0, 0, 0, 0, 1
537,0, 0, 0, 0, 1
538,0, 0, 0, 0, 1
539,0, 0, 0, 0, 1
540,0, 0, 0, 0, 1
541,0.0007948987, 0.00074839214, 2.6903374e-05, 0.0038298646, 0.9955415556094015
542,0, 0, 0, 0, 1
543,0, 0, 0, 0, 1
544,0, 0, 0, 0, 1
545,0, 0, 0, 0, 1
546,0, 0, 0, 0, 1
547,0, 0, 0, 0, 1
548,0.0003316879, 0.0002827865, 4.8901376e-05, 0.0006144744, 0.9999030772958566
549,0, 0, 0, 0, 1
550,0.0005687097, 0.00035587646, 4.5768018e-05, 0.0010366293, 0.9998061545917131
551,0, 0, 0, 0, 1
552,0, 0, 0, 0, 1
553,0.00018856456, 0.0, 0.00018856456, 0.00018856456, 0.9999515386479283
554,0, 0, 0, 0, 1
555,0, 0, 0, 0, 1
556,0, 0, 0, 0, 1
557,0, 0, 0, 0, 1
558,0, 0, 0, 0, 1
559,0, 0, 0, 0, 1
560,0, 0, 0, 0, 1
561,0, 0, 0, 0, 1
562,0, 0, 0, 0, 1
563,0.00010903881, 0.0, 0.00010903881, 0.00010903881, 0.9999515386479283
564,0, 0, 0, 0, 1
565,0, 0, 0, 0, 1
566,0, 0, 0, 0, 1
567,0, 0, 0, 0, 1
568,0, 0, 0, 0, 1
569,0, 0, 0, 0, 1
570,0, 0, 0, 0, 1
571,0, 0, 0, 0, 1
572,0, 0, 0, 0, 1
573,0.0006864941, 0.0006826224, 1.4290554e-05, 0.0033740322, 0.9971407802277683
574,0, 0, 0, 0, 1
575,0, 0, 0, 0, 1
576,0, 0, 0, 0, 1
577,0, 0, 0, 0, 1
578,0, 0, 0, 0, 1
579,0.00017849993, 6.9179456e-05, 0.00010932048, 0.0002476794, 0.9999030772958566
580,0, 0, 0, 0, 1
581,0, 0, 0, 0, 1
582,0, 0, 0, 0, 1
583,0, 0, 0, 0, 1
584,0, 0, 0, 0, 1
585,0, 0, 0, 0, 1
586,0, 0, 0, 0, 1
587,0, 0, 0, 0, 1
588,0, 0, 0, 0, 1
589,0, 0, 0, 0, 1
590,0, 0, 0, 0, 1
591,0, 0, 0, 0, 1
592,0, 0, 0, 0, 1
593,0, 0, 0, 0, 1
594,0, 0, 0, 0, 1
595,0, 0, 0, 0, 1
596,0, 0, 0, 0, 1
597,0, 0, 0, 0, 1
598,0, 0, 0, 0, 1
599,0, 0, 0, 0, 1
600,0, 0, 0, 0, 1
601,0, 0, 0, 0, 1
602,0, 0, 0, 0, 1
603,0, 0, 0, 0, 1
604,0, 0, 0, 0, 1
605,0, 0, 0, 0, 1
606,0, 0, 0, 0, 1
607,9.921254e-05, 4.9085935e-05, 5.0126608e-05, 0.00014829848, 0.9999030772958566
608,0, 0, 0, 0, 1
609,0, 0, 0, 0, 1
610,0, 0, 0, 0, 1
611,0, 0, 0, 0, 1
612,0, 0, 0, 0, 1
613,0, 0, 0, 0, 1
614,0, 0, 0, 0, 1
615,0, 0, 0, 0, 1
616,0, 0, 0, 0, 1
617,0, 0, 0, 0, 1
618,0, 0, 0, 0, 1
619,3.034743e-05, 0.0, 3.034743e-05, 3.034743e-05, 0.9999515386479283
620,0, 0, 0, 0, 1
621,0, 0, 0, 0, 1
622,0, 0, 0, 0, 1
623,0, 0, 0, 0, 1
624,0.000109529086, 0.0, 0.000109529086, 0.000109529086, 0.9999515386479283
625,0, 0, 0, 0, 1
626,0, 0, 0, 0, 1
627,0, 0, 0, 0, 1
628,0.00025192808, 0.00030759056, 7.947311e-06, 0.0008911128, 0.999660770535498
629,0, 0, 0, 0, 1
630,0, 0, 0, 0, 1
631,0, 0, 0, 0, 1
632,0, 0, 0, 0, 1
633,0, 0, 0, 0, 1
634,0, 0, 0, 0, 1
635,0, 0, 0, 0, 1
636,0, 0, 0, 0, 1
637,0.00027099188, 9.182431e-05, 0.00020399339, 0.00040082884, 0.9998546159437849
638,0, 0, 0, 0, 1
639,0, 0, 0, 0, 1
640,0, 0, 0, 0, 1
641,0, 0, 0, 0, 1
642,0, 0, 0, 0, 1
643,0, 0, 0, 0, 1
644,0, 0, 0, 0, 1
645,0, 0, 0, 0, 1
646,0, 0, 0, 0, 1
647,0, 0, 0, 0, 1
648,0.00063653523, 0.0007831828, 1.3585714e-05, 0.0043816976, 0.9974315483401986
649,0, 0, 0, 0, 1
650,0, 0, 0, 0, 1
651,0, 0, 0, 0, 1
652,0, 0, 0, 0, 1
653,0, 0, 0, 0, 1
654,0, 0, 0, 0, 1
655,0, 0, 0, 0, 1
656,0, 0, 0, 0, 1
657,0, 0, 0, 0, 1
658,0, 0, 0, 0, 1
659,0, 0, 0, 0, 1
660,0.00044716202, 0.00034357634, 2.5649497e-05, 0.0009894841, 0.999660770535498
661,0, 0, 0, 0, 1
662,0, 0, 0, 0, 1
663,0.0004979372, 0.00042794045, 1.2351053e-06, 0.0019101063, 0.9980615459171311
664,0, 0, 0, 0, 1
665,0, 0, 0, 0, 1
666,0, 0, 0, 0, 1
667,0.00039270762, 0.00032356512, 0.00014341397, 0.0008496662, 0.9998546159437849
668,0, 0, 0, 0, 1
669,0, 0, 0, 0, 1
670,0, 0, 0, 0, 1
671,0, 0, 0, 0, 1
672,0, 0, 0, 0, 1
673,0, 0, 0, 0, 1
674,0, 0, 0, 0, 1
675,0, 0, 0, 0, 1
676,0, 0, 0, 0, 1
677,0, 0, 0, 0, 1
678,0, 0, 0, 0, 1
679,0, 0, 0, 0, 1
680,0, 0, 0, 0, 1
681,0, 0, 0, 0, 1
682,0, 0, 0, 0, 1
683,0, 0, 0, 0, 1
684,0, 0, 0, 0, 1
685,0, 0, 0, 0, 1
686,0, 0, 0, 0, 1
687,0, 0, 0, 0, 1
688,0, 0, 0, 0, 1
689,0, 0, 0, 0, 1
690,0, 0, 0, 0, 1
691,0, 0, 0, 0, 1
692,0, 0, 0, 0, 1
693,0, 0, 0, 0, 1
694,0, 0, 0, 0, 1
695,0, 0, 0, 0, 1
696,0, 0, 0, 0, 1
697,0, 0, 0, 0, 1
698,0, 0, 0, 0, 1
699,0, 0, 0, 0, 1
700,0, 0, 0, 0, 1
701,0, 0, 0, 0, 1
702,0, 0, 0, 0, 1
703,0, 0, 0, 0, 1
704,0, 0, 0, 0, 1
705,0, 0, 0, 0, 1
706,0, 0, 0, 0, 1
707,0, 0, 0, 0, 1
708,0, 0, 0, 0, 1
709,0, 0, 0, 0, 1
710,0, 0, 0, 0, 1
711,0, 0, 0, 0, 1
712,0, 0, 0, 0, 1
713,0, 0, 0, 0, 1
714,0, 0, 0, 0, 1
715,0, 0, 0, 0, 1
716,0, 0, 0, 0, 1
717,0, 0, 0, 0, 1
718,0, 0, 0, 0, 1
719,0, 0, 0, 0, 1
720,0, 0, 0, 0, 1
721,0, 0, 0, 0, 1
722,0, 0, 0, 0, 1
723,0, 0, 0, 0, 1
724,0.0002059817, 0.00015771494, 4.803706e-05, 0.0006114205, 0.9995638478313545
725,0, 0, 0, 0, 1
726,0, 0, 0, 0, 1
727,0, 0, 0, 0, 1
728,0, 0, 0, 0, 1
729,0, 0, 0, 0, 1
730,0, 0, 0, 0, 1
731,0, 0, 0, 0, 1
732,0, 0, 0, 0, 1
733,0, 0, 0, 0, 1
734,0, 0, 0, 0, 1
735,0, 0, 0, 0, 1
736,0, 0, 0, 0, 1
737,0, 0, 0, 0, 1
738,0, 0, 0, 0, 1
739,0, 0, 0, 0, 1
740,0, 0, 0, 0, 1
741,0, 0, 0, 0, 1
742,0, 0, 0, 0, 1
743,0, 0, 0, 0, 1
744,0, 0, 0, 0, 1
745,0, 0, 0, 0, 1
746,0, 0, 0, 0, 1
747,0, 0, 0, 0, 1
748,0, 0, 0, 0, 1
749,0, 0, 0, 0, 1
750,0, 0, 0, 0, 1
751,0, 0, 0, 0, 1
752,0, 0, 0, 0, 1
753,0, 0, 0, 0, 1
754,0, 0, 0, 0, 1
755,0, 0, 0, 0, 1
756,0, 0, 0, 0, 1
757,0, 0, 0, 0, 1
758,0, 0, 0, 0, 1
759,0, 0, 0, 0, 1
760,0, 0, 0, 0, 1
761,0, 0, 0, 0, 1
762,0, 0, 0, 0, 1
763,0, 0, 0, 0, 1
764,0, 0, 0, 0, 1
765,0, 0, 0, 0, 1
766,0, 0, 0, 0, 1
767,0, 0, 0, 0, 1
768,0, 0, 0, 0, 1
769,0, 0, 0, 0, 1
770,0, 0, 0, 0, 1
771,0, 0, 0, 0, 1
772,0, 0, 0, 0, 1
773,0, 0, 0, 0, 1
774,0, 0, 0, 0, 1
775,0, 0, 0, 0, 1
776,0, 0, 0, 0, 1
777,0, 0, 0, 0, 1
778,0.0003019835, 0.00020486004, 2.8010218e-05, 0.0005178578, 0.9998061545917131
779,0, 0, 0, 0, 1
780,0, 0, 0, 0, 1
781,0, 0, 0, 0, 1
782,0, 0, 0, 0, 1
783,0, 0, 0, 0, 1
784,0, 0, 0, 0, 1
785,0, 0, 0, 0, 1
786,0, 0, 0, 0, 1
