itemid,mean,dev_std,min,max,sparse
0,0.004195962, 0.0033788546, 8.704928e-06, 0.022788445, 0.986188514659559
1,0.004783313, 0.0065739825, 2.6993172e-05, 0.05176417, 0.9823600678458929
2,0.004156382, 0.0029995367, 4.4376484e-06, 0.015883101, 0.975187787739278
3,0.00731811, 0.006113583, 0.0004420444, 0.024887776, 0.9984976980857766
4,0.010871817, 0.011554211, 0.00040224215, 0.04318922, 0.9967530894111946
5,0.0046399627, 0.004331837, 3.931587e-05, 0.028738914, 0.9858008238429852
6,0.009968173, 0.01407373, 7.022634e-05, 0.08244092, 0.9877877392779258
7,0.007184291, 0.009235181, 9.164244e-05, 0.06837275, 0.9906954204022292
8,0.0039922553, 0.0025871515, 2.663548e-05, 0.010855329, 0.9927307971892416
9,0.003020367, 0.0021922626, 4.9067592e-05, 0.010703169, 0.9968015507632663
10,0.0040436154, 0.0035319084, 8.200065e-06, 0.01777073, 0.9922461836685244
11,0.0061649196, 0.00033101666, 0.004956719, 0.0063569765, 0.9975769323964139
12,0.003747646, 0.0035143145, 1.3678418e-06, 0.03456023, 0.9821177610855343
13,0.0061801183, 0.0022943981, 0.000882035, 0.008064006, 0.998933850254422
14,0.0039772345, 0.002308538, 0.0019790912, 0.008217488, 0.9997576932396414
15,0.004494867, 0.0061020153, 4.9292935e-06, 0.093771346, 0.9714562636297552
16,0.0031034027, 0.0026967134, 1.5004377e-05, 0.019505225, 0.9896292706566513
17,0.0029224488, 0.0018871503, 0.00036624988, 0.007168796, 0.9979646232129876
18,0.0073623247, 0.00039183773, 0.0064581158, 0.007733229, 0.9988853889023503
19,0.0033630333, 0.0025467703, 2.8065208e-06, 0.0166869, 0.9809546886358129
20,0.006203071, 0.0073560355, 6.529046e-06, 0.041836668, 0.984783135449479
21,0.004626584, 0.0042748153, 6.63009e-06, 0.034871496, 0.9757208626120669
22,0.0035665699, 0.002537331, 3.948772e-06, 0.0139544355, 0.9834746789435426
23,0.0047379634, 0.0052634925, 8.033413e-09, 0.04444711, 0.9747031742185607
24,0.0049095703, 0.0058320444, 4.8352576e-06, 0.0826464, 0.96258783620063
25,0.006860427, 0.0052224235, 8.828841e-05, 0.02381565, 0.9968984734674098
26,0.00406875, 0.0034058115, 8.866483e-06, 0.03149669, 0.9574509328810273
27,0.004249338, 0.0048737475, 1.0355643e-06, 0.08305035, 0.9551247879815847
28,0.0042818133, 0.006565701, 3.586217e-06, 0.098215535, 0.9516355706324207
29,0.0034098597, 0.0020871751, 0.00047858583, 0.008304514, 0.99859462078992
30,0.0046408987, 0.0020797676, 0.001354437, 0.008282488, 0.9987400048461352
31,0.006112423, 0.0022469074, 0.00049156253, 0.009029064, 0.9966077053549794
32,0.0047924407, 0.0052882778, 5.606257e-07, 0.049478978, 0.9652532105645748
33,0.0060761026, 0.00652241, 3.208355e-05, 0.065313876, 0.983571601647686
34,0.00350686, 0.0027555618, 2.0045976e-05, 0.014019728, 0.991083111218803
35,0.0048430893, 0.005011322, 1.828466e-05, 0.060464483, 0.9802762297068088
36,0.0045188665, 0.0025918477, 3.3530854e-05, 0.012728255, 0.994233099103465
37,0.004627376, 0.0048539704, 2.2517413e-06, 0.05467617, 0.9507632662951296
38,0.0046459474, 0.005413278, 4.0644386e-06, 0.07563523, 0.9774170099345771
39,0.0039089457, 0.003080761, 8.82285e-06, 0.016272211, 0.9932638720620305
40,0.0051859026, 0.0022162625, 0.00021592018, 0.006790177, 0.9975284710443422
41,0.003980483, 0.0025918286, 5.3651635e-05, 0.0110552665, 0.991083111218803
42,0.0044826553, 0.00726575, 5.564143e-06, 0.09860134, 0.9801308456505936
43,0.006585096, 0.002197411, 0.0028650179, 0.015283213, 0.9973346256360552
44,0, 0, 0, 0, 1
45,0.006372751, 0.007829264, 1.5590536e-05, 0.04754976, 0.9921492609643809
46,0.0046496177, 0.0034208205, 2.9834311e-05, 0.019664727, 0.9713108795735401
47,0.0025234432, 0.002169096, 3.083444e-05, 0.007263695, 0.9987884661982069
48,0.0028974777, 0.0022729577, 2.4291296e-05, 0.010770705, 0.9921492609643809
49,0.0054970207, 0.005474883, 0.0002007976, 0.026021494, 0.9983038526774897
50,0.007371355, 0.0077874064, 0.0009483532, 0.057804666, 0.996850012115338
51,0.004307047, 0.0034790896, 8.219225e-06, 0.028196413, 0.9804700751150958
52,0.005800018, 0.005812022, 2.1489492e-05, 0.02559836, 0.9976738551005573
53,0.0044314004, 0.0032131756, 4.0280313e-05, 0.016645757, 0.9945723285679671
54,0.0049154125, 0.0027644525, 0.00044303952, 0.014905066, 0.9965592440029076
55,0.004302783, 0.0050163697, 7.876124e-06, 0.054866154, 0.9787254664405137
56,0.0056256824, 0.007341876, 5.942608e-06, 0.073487, 0.9506178822389144
57,0.0040935315, 0.004435819, 4.8772495e-06, 0.04864753, 0.9774654712866488
58,0, 0, 0, 0, 1
59,0.003501687, 0.0028798757, 1.4277589e-06, 0.019142738, 0.9846862127453356
60,0.00461295, 0.004884796, 1.752556e-06, 0.04559419, 0.9719408771504725
61,0.0033641255, 0.0021202979, 7.185101e-05, 0.008477596, 0.9966561667070511
62,0.0078586005, 0.0025613664, 0.005434683, 0.015888892, 0.9994184637751393
63,0.0054235896, 0.002494326, 0.00043898795, 0.007852648, 0.99859462078992
64,0.004530819, 0.0021641464, 0.00013350822, 0.008317755, 0.9956384783135449
65,0.0046052462, 0.0047290386, 1.5209497e-05, 0.061320934, 0.9655924400290768
66,0.0064151725, 0.0021241086, 0.0019715144, 0.008139896, 0.9990307729585656
67,0.004037002, 0.0037742527, 8.3773006e-07, 0.028221253, 0.9808093045795978
68,0.0037784134, 0.0023671335, 0.0006258098, 0.0076601654, 0.9986915434940635
69,0.005042998, 0.0038526384, 5.3086333e-06, 0.033582382, 0.9654470559728616
70,0.0049825134, 0.0052384576, 2.7419204e-05, 0.036132593, 0.9861400533074873
71,0.0042863954, 0.0034836542, 6.336262e-05, 0.01991455, 0.9842015992246184
72,0.0052073295, 0.0029555394, 0.00073985057, 0.011327495, 0.9980130845650593
73,0.0052543874, 0.0068293638, 3.3379197e-06, 0.086807676, 0.9735401017688393
