itemid,mean,dev_std,min,max,sparse
0,0.020495972, 0.031195555, 0.00012340394, 0.18034975, 0.9906954204022292
1,0.022047471, 0.042376745, 2.3272776e-05, 0.31869137, 0.9889508117276472
2,0.023340767, 0.0401371, 1.0789732e-05, 0.38367334, 0.9801308456505936
3,0.035461627, 0.031804297, 0.0007966135, 0.112892814, 0.9990307729585656
4,0.027722886, 0.05476315, 0.00030729847, 0.2617927, 0.9981584686212746
5,0.02686771, 0.045634698, 2.086525e-05, 0.28714538, 0.9900654228252969
6,0.050360862, 0.06118658, 4.3124524e-05, 0.35486442, 0.9917131087957354
7,0.036216196, 0.05431193, 7.707618e-06, 0.26585758, 0.9951538647928277
8,0.014099676, 0.027319113, 4.4218104e-05, 0.18502708, 0.9955900169614732
9,0.011981976, 0.019538205, 8.309946e-05, 0.11015257, 0.9972861642839835
10,0.01759237, 0.0295092, 3.478483e-05, 0.15096013, 0.9943784831596801
11,0.032555416, 0.057612117, 0.00047890877, 0.2848433, 0.998255391325418
12,0.017467227, 0.037703328, 1.6016653e-06, 0.30842918, 0.9878846619820693
13,0.05102467, 0.047540694, 0.0002548712, 0.1825588, 0.9992730797189242
14,0.020287538, 0.02993731, 0.0021941313, 0.072130494, 0.9998061545917131
15,0.020347845, 0.03110364, 1.0245852e-05, 0.18029366, 0.9807608432275261
16,0.016202282, 0.045438983, 9.806597e-06, 0.40216687, 0.9912769566270899
17,0.0078621395, 0.01074876, 8.1822545e-05, 0.041859254, 0.9983038526774897
18,0, 0, 0, 0, 1
19,0.015169763, 0.027275667, 3.4419372e-05, 0.19859429, 0.9849285195056942
20,0.03318555, 0.05532962, 3.0343788e-05, 0.46141097, 0.9902592682335837
21,0.024117384, 0.044440012, 2.4480835e-06, 0.4496974, 0.9837654470559729
22,0.0142339505, 0.027915156, 1.28041975e-05, 0.19951601, 0.9879815846862128
23,0.0217545, 0.03688967, 4.2267948e-06, 0.3386222, 0.9812454567482433
24,0.024988988, 0.04234124, 1.5025555e-06, 0.3635941, 0.9725224133753332
25,0.058690693, 0.06950468, 0.0001289022, 0.29621994, 0.9975284710443422
26,0.020123055, 0.03929852, 1.1190224e-05, 0.44610944, 0.9684031984492367
27,0.022687862, 0.03989573, 1.3971987e-05, 0.44070637, 0.9689362733220257
28,0.023314016, 0.03929244, 4.2541895e-05, 0.39199916, 0.9692755027865277
29,0, 0, 0, 0, 1
30,0.020517547, 0.036060646, 0.0004936943, 0.22937112, 0.9974800096922705
31,0.052970693, 0.09393938, 0.001136568, 0.47071147, 0.9966561667070511
32,0.023342304, 0.038789976, 1.4227839e-05, 0.3276337, 0.9745093288102739
33,0.031448923, 0.04915169, 5.4325915e-06, 0.29240337, 0.9866246668282045
34,0.026925018, 0.05988739, 7.555425e-05, 0.4233142, 0.9945723285679671
35,0.02521468, 0.04490389, 8.715325e-06, 0.42471254, 0.9859946692512721
36,0.022781463, 0.028883405, 0.0001057936, 0.13923118, 0.9962200145384056
37,0.026606943, 0.043232147, 1.6122617e-07, 0.41422394, 0.9640416767627816
38,0.021861829, 0.03752949, 2.0603207e-05, 0.4078566, 0.9859946692512721
39,0.025376325, 0.051885445, 3.8246453e-05, 0.31076297, 0.9960746304821905
